t,id,x,y,rho
2.26,37,0.32,0.119498,1000
2.26,38,0.36,0.119498,1000
2.26,39,0,0.159498,1000
2.26,40,0.04,0.159498,1000
2.26,41,0.08,0.159498,1000
2.26,42,0.12,0.159498,1000
2.26,43,0.16,0.159498,1000
2.26,44,0.2,0.159498,1000
2.26,45,0.24,0.159498,1000
2.26,46,0.28,0.159498,1000
2.26,47,0.32,0.159498,1000
2.26,48,0.36,0.159498,1000
2.26,49,0,0.199498,1000
2.26,50,0.04,0.199498,1000
2.26,51,0.08,0.199498,1000
2.26,52,0.12,0.199498,1000
2.26,53,0.16,0.199498,1000
2.26,54,0.2,0.199498,1000
2.26,55,0.24,0.199498,1000
2.26,56,0.28,0.199498,1000
2.26,57,0.32,0.199498,1000
2.26,58,0.36,0.199498,1000
2.26,59,0,0.239498,1000
2.26,60,0.04,0.239498,1000
2.26,61,0.08,0.239498,1000
2.26,62,0.12,0.239498,1000
2.26,63,0.16,0.239498,1000
2.26,64,0.2,0.239498,1000
2.26,65,0.24,0.239498,1000
2.26,66,0.28,0.239498,1000
2.26,67,0.32,0.239498,1000
2.26,68,0.36,0.239498,1000
2.26,69,0,0.279498,1000
2.26,70,0.04,0.279498,1000
2.26,71,0.08,0.279498,1000
2.26,72,0.12,0.279498,1000
2.26,73,0.16,0.279498,1000
2.26,74,0.2,0.279498,1000
2.26,75,0.24,0.279498,1000
2.26,76,0.28,0.279498,1000
2.26,77,0.32,0.279498,1000
2.26,78,0.36,0.279498,1000
2.26,79,0,0.319498,1000
2.26,80,0.04,0.319498,1000
2.26,81,0.08,0.319498,1000
2.26,82,0.12,0.319498,1000
2.26,83,0.16,0.319498,1000
2.26,84,0.2,0.319498,1000
2.26,85,0.24,0.319498,1000
2.26,86,0.28,0.319498,1000
2.26,87,0.32,0.319498,1000
2.26,88,0.36,0.319498,1000
2.26,89,0,0.359498,1000
2.26,90,0.04,0.359498,1000
2.26,91,0.08,0.359498,1000
2.26,92,0.12,0.359498,1000
2.26,93,0.16,0.359498,1000
2.26,94,0.2,0.359498,1000
2.26,95,0.24,0.359498,1000
2.26,96,0.28,0.359498,1000
2.26,97,0.32,0.359498,1000
2.26,98,0.36,0.359498,1000
2.26,99,0,0.399498,1000
2.26,100,0.04,0.399498,1000
2.26,101,0.08,0.399498,1000
2.26,102,0.12,0.399498,1000
2.26,103,0.16,0.399498,1000
2.26,104,0.2,0.399498,1000
2.26,105,0.24,0.399498,1000
2.26,106,0.28,0.399498,1000
2.26,107,0.32,0.399498,1000
2.26,108,0.36,0.399498,1000
2.26,109,0,0.439498,1000
2.26,110,0.04,0.439498,1000
2.26,111,0.08,0.439498,1000
2.26,112,0.12,0.439498,1000
2.26,113,0.16,0.439498,1000
2.26,114,0.2,0.439498,1000
2.26,115,0.24,0.439498,1000
2.26,116,0.28,0.439498,1000
2.26,117,0.32,0.439498,1000
2.26,118,0.36,0.439498,1000
2.26,119,0,0.479498,1000
2.26,120,0.04,0.479498,1000
2.26,121,0.08,0.479498,1000
2.26,122,0.12,0.479498,1000
2.26,123,0.16,0.479498,1000
2.26,124,0.2,0.479498,1000
2.26,125,0.24,0.479498,1000
2.26,126,0.28,0.479498,1000
2.26,127,0.32,0.479498,1000
2.26,128,0.36,0.479498,1000
2.26,129,0,0.519498,1000
2.26,130,0.04,0.519498,1000
2.26,131,0.08,0.519498,1000
2.26,132,0.12,0.519498,1000
2.26,133,0.16,0.519498,1000
2.26,134,0.2,0.519498,1000
2.26,135,0.24,0.519498,1000
2.26,136,0.28,0.519498,1000
2.26,137,0.32,0.519498,1000
2.26,138,0.36,0.519498,1000
2.26,139,0,0.559498,1000
2.26,140,0.04,0.559498,1000
2.26,141,0.08,0.559498,1000
2.26,142,0.12,0.559498,1000
2.26,143,0.16,0.559498,1000
2.26,144,0.2,0.559498,1000
2.26,145,0.24,0.559498,1000
2.26,146,0.28,0.559498,1000
2.26,147,0.32,0.559498,1000
2.26,148,0.36,0.559498,1000
2.26,149,0,0.599498,1000
2.26,150,0.04,0.599498,1000
2.26,151,0.08,0.599498,1000
2.26,152,0.12,0.599498,1000
2.26,153,0.16,0.599498,1000
2.26,154,0.2,0.599498,1000
2.26,155,0.24,0.599498,1000
2.26,156,0.28,0.599498,1000
2.26,157,0.32,0.599498,1000
2.26,158,0.36,0.599498,1000
2.26,159,0,0.639498,1000
2.26,160,0.04,0.639498,1000
2.26,161,0.08,0.639498,1000
2.26,162,0.12,0.639498,1000
2.26,163,0.16,0.639498,1000
2.26,164,0.2,0.639498,1000
2.26,165,0.24,0.639498,1000
2.26,166,0.28,0.639498,1000
2.26,167,0.32,0.639498,1000
2.26,168,0.36,0.639498,1000
2.26,169,0,0.679498,1000
2.26,170,0.04,0.679498,1000
2.26,171,0.08,0.679498,1000
2.26,172,0.12,0.679498,1000
2.26,173,0.16,0.679498,1000
2.26,174,0.2,0.679498,1000
2.26,175,0.24,0.679498,1000
2.26,176,0.28,0.679498,1000
2.26,177,0.32,0.679498,1000
2.26,178,0.36,0.679498,1000
2.26,179,0,0.719498,1000
2.26,180,0.04,0.719498,1000
2.26,181,0.08,0.719498,1000
2.26,182,0.12,0.719498,1000
2.26,183,0.16,0.719498,1000
2.26,184,0.2,0.719498,1000
2.26,185,0.24,0.719498,1000
2.26,186,0.28,0.719498,1000
2.26,187,0.32,0.719498,1000
2.26,188,0.36,0.719498,1000
2.26,189,0,0.759498,1000
2.26,190,0.04,0.759498,1000
2.26,191,0.08,0.759498,1000
2.26,192,0.12,0.759498,1000
2.26,193,0.16,0.759498,1000
2.26,194,0.2,0.759498,1000
2.26,195,0.24,0.759498,1000
2.26,196,0.28,0.759498,1000
2.26,197,0.32,0.759498,1000
2.26,198,0.36,0.759498,1000
2.28,0,0.04,-0.000511306,1000
2.28,1,0.08,-0.000511306,1000
2.28,2,0.12,-0.000511306,1000
2.28,3,0.16,-0.000511306,1000
2.28,4,0.2,-0.000511306,1000
2.28,5,0.24,-0.000511306,1000
2.28,6,0.28,-0.000511306,1000
2.28,7,0.32,-0.000511306,1000
2.28,8,0.36,-0.000511306,1000
2.28,9,0,0.0394887,1000
2.28,10,0.04,0.0394887,1000
2.28,11,0.08,0.0394887,1000
2.28,12,0.12,0.0394887,1000
2.28,13,0.16,0.0394887,1000
2.28,14,0.2,0.0394887,1000
2.28,15,0.24,0.0394887,1000
2.28,16,0.28,0.0394887,1000
2.28,17,0.32,0.0394887,1000
2.28,18,0.36,0.0394887,1000
2.28,19,0,0.0794887,1000
2.28,20,0.04,0.0794887,1000
2.28,21,0.08,0.0794887,1000
2.28,22,0.12,0.0794887,1000
2.28,23,0.16,0.0794887,1000
2.28,24,0.2,0.0794887,1000
2.28,25,0.24,0.0794887,1000
2.28,26,0.28,0.0794887,1000
2.28,27,0.32,0.0794887,1000
2.28,28,0.36,0.0794887,1000
2.28,29,0,0.119489,1000
2.28,30,0.04,0.119489,1000
2.28,31,0.08,0.119489,1000
2.28,32,0.12,0.119489,1000
2.28,33,0.16,0.119489,1000
2.28,34,0.2,0.119489,1000
2.28,35,0.24,0.119489,1000
2.28,36,0.28,0.119489,1000
2.28,37,0.32,0.119489,1000
2.28,38,0.36,0.119489,1000
2.28,39,0,0.159489,1000
2.28,40,0.04,0.159489,1000
2.28,41,0.08,0.159489,1000
2.28,42,0.12,0.159489,1000
2.28,43,0.16,0.159489,1000
2.28,44,0.2,0.159489,1000
2.28,45,0.24,0.159489,1000
2.28,46,0.28,0.159489,1000
2.28,47,0.32,0.159489,1000
2.28,48,0.36,0.159489,1000
2.28,49,0,0.199489,1000
2.28,50,0.04,0.199489,1000
2.28,51,0.08,0.199489,1000
2.28,52,0.12,0.199489,1000
2.28,53,0.16,0.199489,1000
2.28,54,0.2,0.199489,1000
2.28,55,0.24,0.199489,1000
2.28,56,0.28,0.199489,1000
2.28,57,0.32,0.199489,1000
2.28,58,0.36,0.199489,1000
2.28,59,0,0.239489,1000
2.28,60,0.04,0.239489,1000
2.28,61,0.08,0.239489,1000
2.28,62,0.12,0.239489,1000
2.28,63,0.16,0.239489,1000
2.28,64,0.2,0.239489,1000
2.28,65,0.24,0.239489,1000
2.28,66,0.28,0.239489,1000
2.28,67,0.32,0.239489,1000
2.28,68,0.36,0.239489,1000
2.28,69,0,0.279489,1000
2.28,70,0.04,0.279489,1000
2.28,71,0.08,0.279489,1000
2.28,72,0.12,0.279489,1000
2.28,73,0.16,0.279489,1000
2.28,74,0.2,0.279489,1000
2.28,75,0.24,0.279489,1000
2.28,76,0.28,0.279489,1000
2.28,77,0.32,0.279489,1000
2.28,78,0.36,0.279489,1000
2.28,79,0,0.319489,1000
2.28,80,0.04,0.319489,1000
2.28,81,0.08,0.319489,1000
2.28,82,0.12,0.319489,1000
2.28,83,0.16,0.319489,1000
2.28,84,0.2,0.319489,1000
2.28,85,0.24,0.319489,1000
2.28,86,0.28,0.319489,1000
2.28,87,0.32,0.319489,1000
2.28,88,0.36,0.319489,1000
2.28,89,0,0.359489,1000
2.28,90,0.04,0.359489,1000
2.28,91,0.08,0.359489,1000
2.28,92,0.12,0.359489,1000
2.28,93,0.16,0.359489,1000
2.28,94,0.2,0.359489,1000
2.28,95,0.24,0.359489,1000
2.28,96,0.28,0.359489,1000
2.28,97,0.32,0.359489,1000
2.28,98,0.36,0.359489,1000
2.28,99,0,0.399489,1000
2.28,100,0.04,0.399489,1000
2.28,101,0.08,0.399489,1000
2.28,102,0.12,0.399489,1000
2.28,103,0.16,0.399489,1000
2.28,104,0.2,0.399489,1000
2.28,105,0.24,0.399489,1000
2.28,106,0.28,0.399489,1000
2.28,107,0.32,0.399489,1000
2.28,108,0.36,0.399489,1000
2.28,109,0,0.439489,1000
2.28,110,0.04,0.439489,1000
2.28,111,0.08,0.439489,1000
2.28,112,0.12,0.439489,1000
2.28,113,0.16,0.439489,1000
2.28,114,0.2,0.439489,1000
2.28,115,0.24,0.439489,1000
2.28,116,0.28,0.439489,1000
2.28,117,0.32,0.439489,1000
2.28,118,0.36,0.439489,1000
2.28,119,0,0.479489,1000
2.28,120,0.04,0.479489,1000
2.28,121,0.08,0.479489,1000
2.28,122,0.12,0.479489,1000
2.28,123,0.16,0.479489,1000
2.28,124,0.2,0.479489,1000
2.28,125,0.24,0.479489,1000
2.28,126,0.28,0.479489,1000
2.28,127,0.32,0.479489,1000
2.28,128,0.36,0.479489,1000
2.28,129,0,0.519489,1000
2.28,130,0.04,0.519489,1000
2.28,131,0.08,0.519489,1000
2.28,132,0.12,0.519489,1000
2.28,133,0.16,0.519489,1000
2.28,134,0.2,0.519489,1000
2.28,135,0.24,0.519489,1000
2.28,136,0.28,0.519489,1000
2.28,137,0.32,0.519489,1000
2.28,138,0.36,0.519489,1000
2.28,139,0,0.559489,1000
2.28,140,0.04,0.559489,1000
2.28,141,0.08,0.559489,1000
2.28,142,0.12,0.559489,1000
2.28,143,0.16,0.559489,1000
2.28,144,0.2,0.559489,1000
2.28,145,0.24,0.559489,1000
2.28,146,0.28,0.559489,1000
2.28,147,0.32,0.559489,1000
2.28,148,0.36,0.559489,1000
2.28,149,0,0.599489,1000
2.28,150,0.04,0.599489,1000
2.28,151,0.08,0.599489,1000
2.28,152,0.12,0.599489,1000
2.28,153,0.16,0.599489,1000
2.28,154,0.2,0.599489,1000
2.28,155,0.24,0.599489,1000
2.28,156,0.28,0.599489,1000
2.28,157,0.32,0.599489,1000
2.28,158,0.36,0.599489,1000
2.28,159,0,0.639489,1000
2.28,160,0.04,0.639489,1000
2.28,161,0.08,0.639489,1000
2.28,162,0.12,0.639489,1000
2.28,163,0.16,0.639489,1000
2.28,164,0.2,0.639489,1000
2.28,165,0.24,0.639489,1000
2.28,166,0.28,0.639489,1000
2.28,167,0.32,0.639489,1000
2.28,168,0.36,0.639489,1000
2.28,169,0,0.679489,1000
2.28,170,0.04,0.679489,1000
2.28,171,0.08,0.679489,1000
2.28,172,0.12,0.679489,1000
2.28,173,0.16,0.679489,1000
2.28,174,0.2,0.679489,1000
2.28,175,0.24,0.679489,1000
2.28,176,0.28,0.679489,1000
2.28,177,0.32,0.679489,1000
2.28,178,0.36,0.679489,1000
2.28,179,0,0.719489,1000
2.28,180,0.04,0.719489,1000
2.28,181,0.08,0.719489,1000
2.28,182,0.12,0.719489,1000
2.28,183,0.16,0.719489,1000
2.28,184,0.2,0.719489,1000
2.28,185,0.24,0.719489,1000
2.28,186,0.28,0.719489,1000
2.28,187,0.32,0.719489,1000
2.28,188,0.36,0.719489,1000
2.28,189,0,0.759489,1000
2.28,190,0.04,0.759489,1000
2.28,191,0.08,0.759489,1000
2.28,192,0.12,0.759489,1000
2.28,193,0.16,0.759489,1000
2.28,194,0.2,0.759489,1000
2.28,195,0.24,0.759489,1000
2.28,196,0.28,0.759489,1000
2.28,197,0.32,0.759489,1000
2.28,198,0.36,0.759489,1000
2.3,0,0.04,-0.000520304,1000
2.3,1,0.08,-0.000520304,1000
2.3,2,0.12,-0.000520304,1000
2.3,3,0.16,-0.000520304,1000
2.3,4,0.2,-0.000520304,1000
2.3,5,0.24,-0.000520304,1000
2.3,6,0.28,-0.000520304,1000
2.3,7,0.32,-0.000520304,1000
2.3,8,0.36,-0.000520304,1000
2.3,9,0,0.0394797,1000
2.3,10,0.04,0.0394797,1000
2.3,11,0.08,0.0394797,1000
2.3,12,0.12,0.0394797,1000
2.3,13,0.16,0.0394797,1000
2.3,14,0.2,0.0394797,1000
2.3,15,0.24,0.0394797,1000
2.3,16,0.28,0.0394797,1000
2.3,17,0.32,0.0394797,1000
2.3,18,0.36,0.0394797,1000
2.3,19,0,0.0794797,1000
2.3,20,0.04,0.0794797,1000
2.3,21,0.08,0.0794797,1000
2.3,22,0.12,0.0794797,1000
2.3,23,0.16,0.0794797,1000
2.3,24,0.2,0.0794797,1000
2.3,25,0.24,0.0794797,1000
2.3,26,0.28,0.0794797,1000
2.3,27,0.32,0.0794797,1000
2.3,28,0.36,0.0794797,1000
2.3,29,0,0.11948,1000
2.3,30,0.04,0.11948,1000
2.3,31,0.08,0.11948,1000
2.3,32,0.12,0.11948,1000
2.3,33,0.16,0.11948,1000
2.3,34,0.2,0.11948,1000
2.3,35,0.24,0.11948,1000
2.3,36,0.28,0.11948,1000
2.3,37,0.32,0.11948,1000
2.3,38,0.36,0.11948,1000
2.3,39,0,0.15948,1000
2.3,40,0.04,0.15948,1000
2.3,41,0.08,0.15948,1000
2.3,42,0.12,0.15948,1000
2.3,43,0.16,0.15948,1000
2.3,44,0.2,0.15948,1000
2.3,45,0.24,0.15948,1000
2.3,46,0.28,0.15948,1000
2.3,47,0.32,0.15948,1000
2.3,48,0.36,0.15948,1000
2.3,49,0,0.19948,1000
2.3,50,0.04,0.19948,1000
2.3,51,0.08,0.19948,1000
2.3,52,0.12,0.19948,1000
2.3,53,0.16,0.19948,1000
2.3,54,0.2,0.19948,1000
2.3,55,0.24,0.19948,1000
2.3,56,0.28,0.19948,1000
2.3,57,0.32,0.19948,1000
2.3,58,0.36,0.19948,1000
2.3,59,0,0.23948,1000
2.3,60,0.04,0.23948,1000
2.3,61,0.08,0.23948,1000
2.3,62,0.12,0.23948,1000
2.3,63,0.16,0.23948,1000
2.3,64,0.2,0.23948,1000
2.3,65,0.24,0.23948,1000
2.3,66,0.28,0.23948,1000
2.3,67,0.32,0.23948,1000
2.3,68,0.36,0.23948,1000
2.3,69,0,0.27948,1000
2.3,70,0.04,0.27948,1000
2.3,71,0.08,0.27948,1000
2.3,72,0.12,0.27948,1000
2.3,73,0.16,0.27948,1000
2.3,74,0.2,0.27948,1000
2.3,75,0.24,0.27948,1000
2.3,76,0.28,0.27948,1000
2.3,77,0.32,0.27948,1000
2.3,78,0.36,0.27948,1000
2.3,79,0,0.31948,1000
2.3,80,0.04,0.31948,1000
2.3,81,0.08,0.31948,1000
2.3,82,0.12,0.31948,1000
2.3,83,0.16,0.31948,1000
2.3,84,0.2,0.31948,1000
2.3,85,0.24,0.31948,1000
2.3,86,0.28,0.31948,1000
2.3,87,0.32,0.31948,1000
2.3,88,0.36,0.31948,1000
2.3,89,0,0.35948,1000
2.3,90,0.04,0.35948,1000
2.3,91,0.08,0.35948,1000
2.3,92,0.12,0.35948,1000
2.3,93,0.16,0.35948,1000
2.3,94,0.2,0.35948,1000
2.3,95,0.24,0.35948,1000
2.3,96,0.28,0.35948,1000
2.3,97,0.32,0.35948,1000
2.3,98,0.36,0.35948,1000
2.3,99,0,0.39948,1000
2.3,100,0.04,0.39948,1000
2.3,101,0.08,0.39948,1000
2.3,102,0.12,0.39948,1000
2.3,103,0.16,0.39948,1000
2.3,104,0.2,0.39948,1000
2.3,105,0.24,0.39948,1000
2.3,106,0.28,0.39948,1000
2.3,107,0.32,0.39948,1000
2.3,108,0.36,0.39948,1000
2.3,109,0,0.43948,1000
2.3,110,0.04,0.43948,1000
2.3,111,0.08,0.43948,1000
2.3,112,0.12,0.43948,1000
2.3,113,0.16,0.43948,1000
2.3,114,0.2,0.43948,1000
2.3,115,0.24,0.43948,1000
2.3,116,0.28,0.43948,1000
2.3,117,0.32,0.43948,1000
2.3,118,0.36,0.43948,1000
2.3,119,0,0.47948,1000
2.3,120,0.04,0.47948,1000
2.3,121,0.08,0.47948,1000
2.3,122,0.12,0.47948,1000
2.3,123,0.16,0.47948,1000
2.3,124,0.2,0.47948,1000
2.3,125,0.24,0.47948,1000
2.3,126,0.28,0.47948,1000
2.3,127,0.32,0.47948,1000
2.3,128,0.36,0.47948,1000
2.3,129,0,0.51948,1000
2.3,130,0.04,0.51948,1000
2.3,131,0.08,0.51948,1000
2.3,132,0.12,0.51948,1000
2.3,133,0.16,0.51948,1000
2.3,134,0.2,0.51948,1000
2.3,135,0.24,0.51948,1000
2.3,136,0.28,0.51948,1000
2.3,137,0.32,0.51948,1000
2.3,138,0.36,0.51948,1000
2.3,139,0,0.55948,1000
2.3,140,0.04,0.55948,1000
2.3,141,0.08,0.55948,1000
2.3,142,0.12,0.55948,1000
2.3,143,0.16,0.55948,1000
2.3,144,0.2,0.55948,1000
2.3,145,0.24,0.55948,1000
2.3,146,0.28,0.55948,1000
2.3,147,0.32,0.55948,1000
2.3,148,0.36,0.55948,1000
2.3,149,0,0.59948,1000
2.3,150,0.04,0.59948,1000
2.3,151,0.08,0.59948,1000
2.3,152,0.12,0.59948,1000
2.3,153,0.16,0.59948,1000
2.3,154,0.2,0.59948,1000
2.3,155,0.24,0.59948,1000
2.3,156,0.28,0.59948,1000
2.3,157,0.32,0.59948,1000
2.3,158,0.36,0.59948,1000
2.3,159,0,0.63948,1000
2.3,160,0.04,0.63948,1000
2.3,161,0.08,0.63948,1000
2.3,162,0.12,0.63948,1000
2.3,163,0.16,0.63948,1000
2.3,164,0.2,0.63948,1000
2.3,165,0.24,0.63948,1000
2.3,166,0.28,0.63948,1000
2.3,167,0.32,0.63948,1000
2.3,168,0.36,0.63948,1000
2.3,169,0,0.67948,1000
2.3,170,0.04,0.67948,1000
2.3,171,0.08,0.67948,1000
2.3,172,0.12,0.67948,1000
2.3,173,0.16,0.67948,1000
2.3,174,0.2,0.67948,1000
2.3,175,0.24,0.67948,1000
2.3,176,0.28,0.67948,1000
2.3,177,0.32,0.67948,1000
2.3,178,0.36,0.67948,1000
2.3,179,0,0.71948,1000
2.3,180,0.04,0.71948,1000
2.3,181,0.08,0.71948,1000
2.3,182,0.12,0.71948,1000
2.3,183,0.16,0.71948,1000
2.3,184,0.2,0.71948,1000
2.3,185,0.24,0.71948,1000
2.3,186,0.28,0.71948,1000
2.3,187,0.32,0.71948,1000
2.3,188,0.36,0.71948,1000
2.3,189,0,0.75948,1000
2.3,190,0.04,0.75948,1000
2.3,191,0.08,0.75948,1000
2.3,192,0.12,0.75948,1000
2.3,193,0.16,0.75948,1000
2.3,194,0.2,0.75948,1000
2.3,195,0.24,0.75948,1000
2.3,196,0.28,0.75948,1000
2.3,197,0.32,0.75948,1000
2.3,198,0.36,0.75948,1000
2.32,0,0.04,-0.00052938,1000
2.32,1,0.08,-0.00052938,1000
2.32,2,0.12,-0.00052938,1000
2.32,3,0.16,-0.00052938,1000
2.32,4,0.2,-0.00052938,1000
2.32,5,0.24,-0.00052938,1000
2.32,6,0.28,-0.00052938,1000
2.32,7,0.32,-0.00052938,1000
2.32,8,0.36,-0.00052938,1000
2.32,9,0,0.0394706,1000
2.32,10,0.04,0.0394706,1000
2.32,11,0.08,0.0394706,1000
2.32,12,0.12,0.0394706,1000
2.32,13,0.16,0.0394706,1000
2.32,14,0.2,0.0394706,1000
2.32,15,0.24,0.0394706,1000
2.32,16,0.28,0.0394706,1000
2.32,17,0.32,0.0394706,1000
2.32,18,0.36,0.0394706,1000
2.32,19,0,0.0794706,1000
2.32,20,0.04,0.0794706,1000
2.32,21,0.08,0.0794706,1000
2.32,22,0.12,0.0794706,1000
2.32,23,0.16,0.0794706,1000
2.32,24,0.2,0.0794706,1000
2.32,25,0.24,0.0794706,1000
2.32,26,0.28,0.0794706,1000
2.32,27,0.32,0.0794706,1000
2.32,28,0.36,0.0794706,1000
2.32,29,0,0.119471,1000
2.32,30,0.04,0.119471,1000
2.32,31,0.08,0.119471,1000
2.32,32,0.12,0.119471,1000
2.32,33,0.16,0.119471,1000
2.32,34,0.2,0.119471,1000
2.32,35,0.24,0.119471,1000
2.32,36,0.28,0.119471,1000
2.32,37,0.32,0.119471,1000
2.32,38,0.36,0.119471,1000
2.32,39,0,0.159471,1000
2.32,40,0.04,0.159471,1000
2.32,41,0.08,0.159471,1000
2.32,42,0.12,0.159471,1000
2.32,43,0.16,0.159471,1000
2.32,44,0.2,0.159471,1000
2.32,45,0.24,0.159471,1000
2.32,46,0.28,0.159471,1000
2.32,47,0.32,0.159471,1000
2.32,48,0.36,0.159471,1000
2.32,49,0,0.199471,1000
2.32,50,0.04,0.199471,1000
2.32,51,0.08,0.199471,1000
2.32,52,0.12,0.199471,1000
2.32,53,0.16,0.199471,1000
2.32,54,0.2,0.199471,1000
2.32,55,0.24,0.199471,1000
2.32,56,0.28,0.199471,1000
2.32,57,0.32,0.199471,1000
2.32,58,0.36,0.199471,1000
2.32,59,0,0.239471,1000
2.32,60,0.04,0.239471,1000
2.32,61,0.08,0.239471,1000
2.32,62,0.12,0.239471,1000
2.32,63,0.16,0.239471,1000
2.32,64,0.2,0.239471,1000
2.32,65,0.24,0.239471,1000
2.32,66,0.28,0.239471,1000
2.32,67,0.32,0.239471,1000
2.32,68,0.36,0.239471,1000
2.32,69,0,0.279471,1000
2.32,70,0.04,0.279471,1000
2.32,71,0.08,0.279471,1000
2.32,72,0.12,0.279471,1000
2.32,73,0.16,0.279471,1000
2.32,74,0.2,0.279471,1000
2.32,75,0.24,0.279471,1000
2.32,76,0.28,0.279471,1000
2.32,77,0.32,0.279471,1000
2.32,78,0.36,0.279471,1000
2.32,79,0,0.319471,1000
2.32,80,0.04,0.319471,1000
2.32,81,0.08,0.319471,1000
2.32,82,0.12,0.319471,1000
2.32,83,0.16,0.319471,1000
2.32,84,0.2,0.319471,1000
2.32,85,0.24,0.319471,1000
2.32,86,0.28,0.319471,1000
2.32,87,0.32,0.319471,1000
2.32,88,0.36,0.319471,1000
2.32,89,0,0.359471,1000
2.32,90,0.04,0.359471,1000
2.32,91,0.08,0.359471,1000
2.32,92,0.12,0.359471,1000
2.32,93,0.16,0.359471,1000
2.32,94,0.2,0.359471,1000
2.32,95,0.24,0.359471,1000
2.32,96,0.28,0.359471,1000
2.32,97,0.32,0.359471,1000
2.32,98,0.36,0.359471,1000
2.32,99,0,0.399471,1000
2.32,100,0.04,0.399471,1000
2.32,101,0.08,0.399471,1000
2.32,102,0.12,0.399471,1000
2.32,103,0.16,0.399471,1000
2.32,104,0.2,0.399471,1000
2.32,105,0.24,0.399471,1000
2.32,106,0.28,0.399471,1000
2.32,107,0.32,0.399471,1000
2.32,108,0.36,0.399471,1000
2.32,109,0,0.439471,1000
2.32,110,0.04,0.439471,1000
2.32,111,0.08,0.439471,1000
2.32,112,0.12,0.439471,1000
2.32,113,0.16,0.439471,1000
2.32,114,0.2,0.439471,1000
2.32,115,0.24,0.439471,1000
2.32,116,0.28,0.439471,1000
2.32,117,0.32,0.439471,1000
2.32,118,0.36,0.439471,1000
2.32,119,0,0.479471,1000
2.32,120,0.04,0.479471,1000
2.32,121,0.08,0.479471,1000
2.32,122,0.12,0.479471,1000
2.32,123,0.16,0.479471,1000
2.32,124,0.2,0.479471,1000
2.32,125,0.24,0.479471,1000
2.32,126,0.28,0.479471,1000
2.32,127,0.32,0.479471,1000
2.32,128,0.36,0.479471,1000
2.32,129,0,0.519471,1000
2.32,130,0.04,0.519471,1000
2.32,131,0.08,0.519471,1000
2.32,132,0.12,0.519471,1000
2.32,133,0.16,0.519471,1000
2.32,134,0.2,0.519471,1000
2.32,135,0.24,0.519471,1000
2.32,136,0.28,0.519471,1000
2.32,137,0.32,0.519471,1000
2.32,138,0.36,0.519471,1000
2.32,139,0,0.559471,1000
2.32,140,0.04,0.559471,1000
2.32,141,0.08,0.559471,1000
2.32,142,0.12,0.559471,1000
2.32,143,0.16,0.559471,1000
2.32,144,0.2,0.559471,1000
2.32,145,0.24,0.559471,1000
2.32,146,0.28,0.559471,1000
2.32,147,0.32,0.559471,1000
2.32,148,0.36,0.559471,1000
2.32,149,0,0.599471,1000
2.32,150,0.04,0.599471,1000
2.32,151,0.08,0.599471,1000
2.32,152,0.12,0.599471,1000
2.32,153,0.16,0.599471,1000
2.32,154,0.2,0.599471,1000
2.32,155,0.24,0.599471,1000
2.32,156,0.28,0.599471,1000
2.32,157,0.32,0.599471,1000
2.32,158,0.36,0.599471,1000
2.32,159,0,0.639471,1000
2.32,160,0.04,0.639471,1000
2.32,161,0.08,0.639471,1000
2.32,162,0.12,0.639471,1000
2.32,163,0.16,0.639471,1000
2.32,164,0.2,0.639471,1000
2.32,165,0.24,0.639471,1000
2.32,166,0.28,0.639471,1000
2.32,167,0.32,0.639471,1000
2.32,168,0.36,0.639471,1000
2.32,169,0,0.679471,1000
2.32,170,0.04,0.679471,1000
2.32,171,0.08,0.679471,1000
2.32,172,0.12,0.679471,1000
2.32,173,0.16,0.679471,1000
2.32,174,0.2,0.679471,1000
2.32,175,0.24,0.679471,1000
2.32,176,0.28,0.679471,1000
2.32,177,0.32,0.679471,1000
2.32,178,0.36,0.679471,1000
2.32,179,0,0.719471,1000
2.32,180,0.04,0.719471,1000
2.32,181,0.08,0.719471,1000
2.32,182,0.12,0.719471,1000
2.32,183,0.16,0.719471,1000
2.32,184,0.2,0.719471,1000
2.32,185,0.24,0.719471,1000
2.32,186,0.28,0.719471,1000
2.32,187,0.32,0.719471,1000
2.32,188,0.36,0.719471,1000
2.32,189,0,0.759471,1000
2.32,190,0.04,0.759471,1000
2.32,191,0.08,0.759471,1000
2.32,192,0.12,0.759471,1000
2.32,193,0.16,0.759471,1000
2.32,194,0.2,0.759471,1000
2.32,195,0.24,0.759471,1000
2.32,196,0.28,0.759471,1000
2.32,197,0.32,0.759471,1000
2.32,198,0.36,0.759471,1000
2.34,0,0.04,-0.000538534,1000
2.34,1,0.08,-0.000538534,1000
2.34,2,0.12,-0.000538534,1000
2.34,3,0.16,-0.000538534,1000
2.34,4,0.2,-0.000538534,1000
2.34,5,0.24,-0.000538534,1000
2.34,6,0.28,-0.000538534,1000
2.34,7,0.32,-0.000538534,1000
2.34,8,0.36,-0.000538534,1000
2.34,9,0,0.0394615,1000
2.34,10,0.04,0.0394615,1000
2.34,11,0.08,0.0394615,1000
2.34,12,0.12,0.0394615,1000
2.34,13,0.16,0.0394615,1000
2.34,14,0.2,0.0394615,1000
2.34,15,0.24,0.0394615,1000
2.34,16,0.28,0.0394615,1000
2.34,17,0.32,0.0394615,1000
