velocity_mps,angle_deg,range_m,max_height_m,time_of_flight_s,impact_velocity_mps,impact_angle_deg,v0x_mps,v0y_mps
4,24,3.961117040337773,4.134911067743585,1.0839956039405565,9.720082304178295,67.91748788356078,3.6541818305704035,1.6269465723032008
4,25,3.957530919922041,4.145652350790401,1.0916630576633244,9.720082304178295,68.10152978356564,3.6252311481465997,1.6904730469627978
4,26,3.9522197391697826,4.15671295603439,1.0993118377461613,9.720082304178293,68.29234064900841,3.595176185196668,1.7534845871563096
4,27,3.9451572117485174,4.168079407831815,1.1069383625844447,9.720082304178293,68.48983759255461,3.5640260967534716,1.815961998958187
4,28,3.936318219628327,4.17973785791203,1.1145390313831607,9.720082304178293,68.69393559535754,3.531790371435708,1.8778862511435632
4,29,3.9256788739186415,4.191674102249458,1.1221102274148083,9.720082304178293,68.90454760936686,3.498478828557583,1.9392384809853482
4,30,3.913216574296902,4.203873598369011,1.1296483212838107,9.720082304178293,69.12158465928077,3.464101615137755,1.9999999999999998
4,31,3.898910066882318,4.216321483063857,1.1371496741909923,9.720082304178293,69.34495594385784,3.4286692028084493,2.0601522996402166
4,32,3.8827395004128182,4.229002590503944,1.1446106411919328,9.720082304178296,69.57456893631762,3.392192384625704,2.1196770569328196
4,33,3.8646864805885413,4.241901470713231,1.1520275744432804,9.720082304178295,69.81032948357414,3.354682271781696,2.1785561400601083
4,34,3.844734122450824,4.255002408393104,1.159396826431399,9.720082304178293,70.05214190406157,3.316150290220167,2.2367716138829876
4,35,3.822867100671543,4.268289442069044,1.1667147531780007,9.720082304178293,70.29990908392703,3.276608177155967,2.294305745404184
4,36,3.799071697633862,4.281746383537228,1.173977717417745,9.720082304178291,70.55353257138145,3.23606797749979,2.3511410091698925
4,37,3.773335849191845,4.29535683758736,1.181182091743078,9.720082304178295,70.81291266901634,3.1945420401891713,2.407260092608193
4,38,3.7456491880030085,4.30910422197771,1.188324261711908,9.720082304178293,71.07794852391002,3.1520430144268876,2.462645901302633
4,39,3.7160030843346687,4.322971787638019,1.1954006289140373,9.720082304178293,71.34853821536392,3.1085838458278836,2.5172815641993496
4,40,3.6843906842518237,4.336942639075665,1.2024076139925681,9.720082304178293,71.62457884012554,3.064177772475912,2.571150438746157
4,41,3.650806945101331,4.350999754960218,1.209341659616836,9.720082304178295,71.90596659497112,3.018838320891088,2.624236115962029
4,42,3.615248668214185,4.365126008861303,1.2161992334037175,9.720082304178293,72.19259685653638,2.972579301909577,2.676522425435433
4,43,3.57771452875482,4.379304190114525,1.2229768307844715,9.720082304178293,72.4843642582998,2.925414806476682,2.727993440249994
4,44,3.5382051026534382,4.393517024790009,1.22967097781456,9.720082304178293,72.78116276463729,2.8773592013546048,2.778633481835989
4,45,3.496722890564501,4.407747196738022,1.2362782339241922,9.720082304178293,73.08288574188161,2.8284271247461903,2.8284271247461903
4,46,3.4532723388015594,4.421977368686035,1.242795194607603,9.720082304178295,73.38942602633442,2.778633481835989,2.8773592013546048
4,47,3.4078598572055907,4.4361902033615195,1.2492184940493456,9.720082304178295,73.70067598919091,2.727993440249994,2.925414806476682
4,48,3.3604938339109585,4.450368384614742,1.255544807686135,9.720082304178296,74.01652759835078,2.676522425435433,2.972579301909577
4,49,3.311184646979926,4.464494638515827,1.2617708547030135,9.720082304178295,74.33687247710027,2.624236115962029,3.018838320891088
4,50,3.2599446728834027,4.47855175440038,1.2678934004628455,9.720082304178293,74.6616019596617,2.5711504387461575,3.064177772475912
4,51,3.206788291812176,4.492522605838026,1.2739092588683585,9.720082304178293,74.99060714361728,2.51728156419935,3.1085838458278836
4,52,3.151731889809381,4.506390171498335,1.2798152946561465,9.720082304178295,75.32377893922366,2.462645901302633,3.152043014426888
4,53,3.094793857721298,4.5201375558886845,1.2856084256222529,9.720082304178295,75.66100811564272,2.4072600926081935,3.1945420401891713
4,54,3.035994586969711,4.533748009938817,1.2912856247791011,9.720082304178295,76.00218534412267,2.3511410091698925,3.23606797749979
4,55,2.975356462155142,4.547204951407001,1.2968439224437274,9.720082304178293,76.34720123817067,2.294305745404184,3.276608177155967
4,56,2.912903850506091,4.560491985082941,1.302280408257396,9.720082304178293,76.69594639076583,2.236771613882987,3.316150290220167
4,57,2.8486630881951336,4.573592922762813,1.3075922331368226,9.720082304178295,77.04831140866665,2.1785561400601083,3.354682271781696
4,58,2.78266246354825,4.586491802972101,1.3127766111573491,9.720082304178295,77.40418694387401,2.1196770569328196,3.3921923846257043
4,59,2.714932197179113,4.599172910412188,1.3178308213685206,9.720082304178295,77.76346372231428,2.0601522996402166,3.4286692028084493
4,60,2.645504419085229,4.611620795107034,1.3227522095426143,9.720082304178295,78.12603256981293,2.0000000000000004,3.4641016151377544
4,61,2.5744131427478405,4.623820291226587,1.3275381898567487,9.720082304178293,78.49178443543181,1.9392384809853485,3.498478828557583
4,62,2.5016942362823342,4.635756535564015,1.332186246509284,9.720082304178295,78.86061041224728,1.8778862511435634,3.5317903714357075
4,63,2.4273853906905156,4.647414985644229,1.3366939352712779,9.720082304178295,79.23240175564892,1.8159619989581872,3.564026096753471
4,64,2.351526085270627,4.658781437441655,1.3410588849738239,9.720082304178296,79.60704989924095,1.7534845871563098,3.595176185196668
4,65,2.2741575502452474,4.669842042685643,1.345278798932128,9.720082304178296,79.98444646843043,1.6904730469627978,3.6252311481465997
4,66,2.1953227266713853,4.68058332573246,1.3493514563072333,9.720082304178291,80.36448329178809,1.6269465723032008,3.6541818305704035
4,67,2.1150662237009823,4.690992199983281,1.353274713406309,9.720082304178293,80.74705241026828,1.5629245139570949,3.6820194138097615
4,68,2.0334342732638686,4.701055983828196,1.3570465049224463,9.720082304178296,81.13204608437623,1.4984263736636478,3.7087354182671497
4,69,1.9504746822488304,4.710762416096797,1.36066484511492,9.720082304178295,81.51935679937027,1.4334717981812015,3.734321705988807
4,70,1.866236782261873,4.720099670996525,1.364127828930866,9.720082304178293,81.90887726858844,1.3680805733026753,3.7587704831436333
4,71,1.7807713770441043,4.72905637252058,1.3674336330693282,9.720082304178293,82.30050043498701,1.302272617828627,3.782074302397267
4,72,1.69413068763474,4.737621608307828,1.37058051698862,9.720082304178293,82.69411947098064,1.2360679774997898,3.804226065180614
4,73,1.6063682953677536,4.745784942937835,1.373566823857931,9.720082304178293,83.0896277766711,1.169486818890947,3.8252190238521417
4,74,1.5175390827934756,4.753536430644822,1.3763909814540871,9.720082304178293,83.48691897655347,1.1025494232679967,3.8450467837532756
4,75,1.4276991726191288,4.760866627435042,1.3790515030043513,9.720082304178295,83.88588691478583,1.035276180410083,3.8637033051562732
4,76,1.33690586476478,4.767766602592835,1.381546987976123,9.720082304178293,84.28642564910963,0.9676875823986707,3.881182905103986
4,77,1.2452175716335643,4.7742279495613325,1.383876122814364,9.720082304178295,84.68842944350583,0.8998042173754597,3.897480259140941
4,78,1.152693751697233,4.780242796184547,1.3860376816275355,9.720082304178293,85.09179275967183,0.8316467632710378,3.9125904029352223
4,79,1.059394841500148,4.785803814298385,1.3880305268228113,9.720082304178295,85.49641024740319,0.7632359815061797,3.926508733790656
4,80,0.9653821861867714,4.790904228658882,1.3898536096912621,9.720082304178293,85.90217673396266,0.6945927106677217,3.939231012048832
4,81,0.8707179686594546,4.795537825196801,1.3915059709436925,9.720082304178295,86.3089872125192,0.6257378601609237,3.950753362380551
4,82,0.7754651374749829,4.799698958588509,1.3929867411977406,9.720082304178293,86.7167368297376,0.5566924038402619,3.9610722749662814
4,83,0.6796873335898226,4.803382559133944,1.3942951414168243,9.720082304178293,87.12532087259954,0.48747737362058996,3.970184606565288
4,84,0.5834488160653564,4.806584138933254,1.395430483301446,9.720082304178293,87.5346347545352,0.41811385307061383,3.978087581473093
4,85,0.4868143868456296,4.809299797354621,1.396392169633338,9.720082304178291,87.94457400094421,0.34862297099063255,3.984778792366982
4,86,0.3898493147211874,4.811526225786572,1.3971796945728632,9.720082304178293,88.35503423418416,0.27902589497650093,3.990256201039297
4,87,0.2926192585935382,4.813260711669021,1.397792643910035,9.720082304178293,88.76591115810365,0.20934382497177587,3.9945181390182953
4,88,0.19519019015557124,4.814501141798094,1.3982306952694743,9.720082304178293,89.17710054219705,0.13959798681000432,3.997563308076383
4,89,0.0976283161039501,4.815246004900753,1.39849361826955,9.720082304178295,89.58849820545687,0.0698096257491344,3.999390780625565
4,90,3.425536162660589e-16,4.815494393476045,1.3985812746359116,9.720082304178295,90.0,2.4492935982947064e-16,4.0
5,0,4.515236409857309,4.0,0.9030472819714618,10.172511980823616,60.55941948940064,5.0,0.0
5,1,4.559237015586151,4.000388107148894,0.9119863030484893,10.172511980823616,60.564344603771715,4.999238475781956,0.08726203218641757
5,2,4.602245557931183,4.001551955746799,0.9210101660945595,10.172511980823616,60.57911701386544,4.9969541350954785,0.17449748351250485
5,3,4.644206362910642,4.003490127823475,0.9301159641852603,10.172511980823616,60.603727927524616,4.993147673772869,0.2616797812147192
5,4,4.685062856308614,4.0062002620148,0.9393006604615208,10.172511980823616,60.638162714116866,4.987820251299121,0.3487823687206265
5,5,4.724757642152764,4.009679056439724,0.9485610897554954,10.172511980823616,60.68240093883447,4.9809734904587275,0.4357787137382908
5,6,4.763232585941975,4.013922272723111,0.957893960530279,10.172511980823616,60.7364164104265,4.972609476841367,0.5226423163382674
5,7,4.800428902451708,4.018924741159534,0.9672958571273463,10.172511980823614,60.80017724207943,4.96273075820661,0.6093467170257374
5,8,4.836287247920389,4.024680367011774,0.9767632423140388,10.172511980823616,60.87364592508628,4.951340343707852,0.6958655048003272
5,9,4.870747816396605,4.031182137936319,0.9862924601219257,10.172511980823616,60.956779414872074,4.938441702975689,0.7821723252011543
5,10,4.903750440004833,4.038422132526817,0.9958797389654679,10.172511980823614,61.0495292288763,4.92403876506104,0.8682408883346516
5,11,4.935234692866664,4.046391529965095,1.0055211950290879,10.172511980823618,61.15184155572925,4.90813591723832,0.954044976882724
5,12,4.965139998395585,4.055080620767965,1.0152128359095784,10.172511980823616,61.26365737510356,4.8907380036690284,1.0395584540887968
5,13,4.993405739666152,4.064478818616738,1.0249505644996943,10.172511980823614,61.384912587570334,4.871850323926176,1.124755271719325
5,14,5.0199713725430435,4.074574673255015,1.034730183097835,10.172511980823614,61.51553815374528,4.851478631379982,1.2096094779983386
5,15,5.044776541242176,4.085355884439068,1.044547397727918,10.172511980823616,61.65546024197297,4.8296291314453415,1.2940952255126037
5,16,5.067761195984875,4.096809316923786,1.0543978226528767,10.172511980823616,61.80460038376631,4.8063084796915945,1.3781867790849958
5,17,5.088865712396767,4.108921016465953,1.0642769850646794,10.172511980823616,61.962875636194745,4.781523779815177,1.4618585236136838
5,18,5.1080310122961405,4.12167622682534,1.0741803299333896,10.172511980823616,62.130198750398634,4.755282581475767,1.545084971874737
5,19,5.12519868551146,4.135059407742914,1.0841032249975318,10.172511980823616,62.30647834539676,4.727592877996584,1.6278407722857835
